index,ground_truth,prediction,wer,cer
1515,well he'll have visiting hours won't he and when he gets out buster if you all feel the same then you can skip off into the,they'll let visit an hours when he gets out basta if you feel the same then you can skip off into the,0.34615384615384615,0.2682926829268293
1516,you know going on the run in theory is a good idea but it wasn't going to,going on the runny theory is a good idea but it wasn't going to,0.23529411764705882,0.1643835616438356
1517,well excuse me you know while you sit around here all day i get a very strenuous workout doing my round it's a personal best,well excuse me while you sit around here all day i get a very strangest work cat do my round it's a personal best to,0.28,0.18548387096774194
1518,yeah that'd be great how about today,yeah that would be great well how about today,0.42857142857142855,0.2777777777777778
1519,yes well some days are hard but on the whole we're,yes well some days are hard but on the whole we,0.09090909090909091,0.06
1520,him out suppose what we need is a cleaner and a cook but my wages and his benefits aren't going to,what we need is a clear on the cook i said we're more wages and this big physical or stretch,0.7142857142857143,0.6122448979591837
1521,you know two hours two hours seven,two hours two hours seven,0.2857142857142857,0.2647058823529412
1522,sometimes i wake up and i forget i have her and it's just me and i can do whatever i want i can stay in bed or read a magazine or listen to music and then i look over and see the cot and i just feel sick i feel physically sick and i just look at the door and i just want to run you,sometimes i wake up and i forget i have her then i look over and then i look over i'm read a bagazine or listen to music it's just me and i see the cott and i feel physically sick i just feel sick i feel physically sick and i just look at the door as i just would have run,0.4696969696969697,0.3665480427046263
1523,he's usually not that bad i just wish he,usually not that bad i just wish you would,0.3333333333333333,0.35
1524,it's not just him though is it i tell you being on the outside it can be lonely it's up to you to just figure out,it's not just him though is it i'll tell you being on the outside it can be lonely it's up to you to just figure out,0.038461538461538464,0.02654867256637168
